Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Arvidsson N., Hedman J., Segendorf B.","6506458527;24483649400;36343906100;","Cashless society: When will merchants stop accepting cash in Sweden - a research model",2017,"Lecture Notes in Business Information Processing","276",,,"105","113",,7,"10.1007/978-3-319-52764-2_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011252565&doi=10.1007%2f978-3-319-52764-2_8&partnerID=40&md5=4e9c1f8c92813d82c30b44b00e8ff2e7","KTH Royal Institute of Technology, Stockholm, Sweden; Copenhagen Business School, Frederiksberg, Denmark; Sveriges Riksbank, Stockholm, Sweden","Arvidsson, N., KTH Royal Institute of Technology, Stockholm, Sweden; Hedman, J., Copenhagen Business School, Frederiksberg, Denmark; Segendorf, B., Sveriges Riksbank, Stockholm, Sweden","Over the past decades, we have witnessed changes into how individual’s pay. In particular, there has been a drop in the use of cash as payment instrument both in terms of value and frequency. Consequently, the amount of outstanding cash is shrinking. For instance, in Sweden the level of cash is around 1.5% of Gross Domestic Product. This might be a tipping point for when cash is of practical use. In the paper, we present a research model that explores when merchants will stop accepting cash. © Springer International Publishing AG 2017.","Cash adoption; Cashless society; Merchants","Data processing; Cash adoption; Cashless society; Gross domestic products; Merchants; nocv1; Payment instrument; Practical use; Research models; Tipping point; Commerce",Conference Paper,"Final","",Scopus,2-s2.0-85011252565
"Kjaerbeck S.","13607371200;","Positioning and change in a hospital ward",2017,"Journal of Organizational Change Management","30","1",,"43","53",,4,"10.1108/JOCM-05-2016-0094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010991003&doi=10.1108%2fJOCM-05-2016-0094&partnerID=40&md5=802d3d75985bd5391e7c7572b8104d3a","Department of Communication and Arts, Roskilde Universitet, Roskilde, Denmark","Kjaerbeck, S., Department of Communication and Arts, Roskilde Universitet, Roskilde, Denmark","Purpose: This paper focuses on communication about hygiene in a hospital ward and with the relevant infection control organization. The purpose of this paper is to examine the function of the hygiene coordinator as a key change agent and the communicative challenges and role conflicts implied in her practice. The author suggests strategies for improving communication on hygiene on ward level. Design/methodology/approach: The empirical material consists of interviews and recordings of communicative events in relation to a breakout of dangerous bacteria in the ward. Change communication is used as a contextualizing frame of understanding, and positioning theory and analysis are applied to shed light upon the core challenges of communicating as a change agent when the coordinator’s professional position and collegial relations do not support it. Findings: It is shown how these challenges are connected to positional dilemmas regarding professional hierarchies and collegial relations. In order to have the hygiene coordinator gain authority and achieve empowerment in her function, additional documentation and training are needed, and communication efforts between the department management and the hygiene coordinator need strengthening. Furthermore, the hygiene area should be connected to the hospital’s overarching purpose of saving lives. Originality/value: These findings point to the importance of taking communication on the departmental level into consideration in relation to change strategies, and they highlight the centrality of strategic positioning practices in a work environment which is organized in professional groups and according to distributed responsibilities. © 2017, © Emerald Publishing Limited.","Change communication; Empowerment; Hygiene in hospitals; Positioning; Role conflict",,Article,"Final","",Scopus,2-s2.0-85010991003
"Kryger A.","57193120423;","Strategy development through interview technique from narrative therapy",2017,"Journal of Organizational Change Management","30","1",,"4","14",,2,"10.1108/JOCM-06-2016-0111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010977170&doi=10.1108%2fJOCM-06-2016-0111&partnerID=40&md5=898ea52e165b660e9de082da864aa0ae","Copenhagen Business School, Frederiksberg, Denmark","Kryger, A., Copenhagen Business School, Frederiksberg, Denmark","Purpose: The purpose of this paper is to demonstrate the successful strategy formulation process of a new purchasing department at an international engineering group. Design/methodology/approach: The strategy formulation was co-created by the department manager and employees at a storytelling workshop, facilitated with interview technique from narrative therapy, and later authorized by the business area director. The organizational intervention preceded the scholarly inquiry. Findings: Employees’ retrospective storytelling about working at the company enabled them to formulate a joint mission statement using words and expressions from their own stories. Prospective storytelling enabled them to formulate a joint medium- and long-term vision and a corresponding action plan. This paper proposes interview technique from narrative therapy as a new practice-oriented strategic management tool and calls for further experimentation in rethinking best practices in strategy development. Originality/value: Introducing narrative therapy interview technique in an organizational context is valuable because it may facilitate affinity of employees to strategy through storytelling thus contributing to contextualized strategy formulation and paving the way for subsequent implementation. This “from practice to research” approach can serve as inspiration for action researchers interested in driving organizational change. © 2017, © Emerald Publishing Limited.","Clinical inquiry; Co-creation; Interview technique; Narrative therapy; Storytelling; Strategy development",,Article,"Final","",Scopus,2-s2.0-85010977170
"Thude B.R., Thomsen S.E., Stenager E., Hollnagel E.","57193113337;57193109268;7005497794;55750000000;","Dual leadership in a hospital practice",2017,"Leadership in Health Services","30","1",,"101","112",,8,"10.1108/LHS-09-2015-0030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010843569&doi=10.1108%2fLHS-09-2015-0030&partnerID=40&md5=f73883ed7fd2750ab98a4e879720cc2f","Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Department of Leadership and Corporate Strategy, University of Southern Denmark, Slagelse, Denmark; Institute of Health Research, University of Southern Denmark, Aabenraa, Denmark; Institute of Regional Health Research, University of Southern Denmark, Middelfart, Denmark","Thude, B.R., Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Thomsen, S.E., Department of Leadership and Corporate Strategy, University of Southern Denmark, Slagelse, Denmark; Stenager, E., Institute of Health Research, University of Southern Denmark, Aabenraa, Denmark; Hollnagel, E., Institute of Regional Health Research, University of Southern Denmark, Middelfart, Denmark","Purpose: Despite the practice of dual leadership in many organizations, there is relatively little research on the topic. Dual leadership means two leaders share the leadership task and are held jointly accountable for the results of the unit. To better understand how dual leadership works, this study aims to analyse three different dual leadership pairs at a Danish hospital. Furthermore, this study develops a tool to characterize dual leadership teams from each other. Design/methodology/approach: This is a qualitative study using semi-structured interviews. Six leaders were interviewed to clarify how dual leadership works in a hospital context. All interviews were transcribed and coded. During coding, focus was on the nine principles found in the literature and another principle was found by looking at the themes that were generic for all six interviews. Findings: Results indicate that power balance, personal relations and decision processes are important factors for creating efficient dual leaderships. The study develops a categorizing tool to use for further research or for organizations, to describe and analyse dual leaderships. Originality/value: The study describes dual leadership in the hospital context and develops a categorizing tool for being able to distinguish dual leadership teams from each other. It is important to reveal if there are any indicators that can be used for optimising dual leadership teams in the health-care sector and in other organisations. © 2017, © Emerald Publishing Limited.","Categorization; Dual leadership; Health care; Hospitals; Leadership","classification; DNA transcription; health care cost; hospital; leadership; organization; qualitative research; semi structured interview; cooperation; decision making; Denmark; hospital management; human; human relation; interview; Cooperative Behavior; Decision Making; Denmark; Hospital Administration; Humans; Interpersonal Relations; Interviews as Topic; Leadership; Qualitative Research",Article,"Final","",Scopus,2-s2.0-85010843569
"Münster M.B., Haug A.","56871017900;26221810800;","Management of constraint generators in fashion store design processes",2017,"International Journal of Retail and Distribution Management","45","2",,"122","142",,4,"10.1108/IJRDM-01-2016-0013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010664423&doi=10.1108%2fIJRDM-01-2016-0013&partnerID=40&md5=d05858de14f1f4b5b49c11ec1361d869","Department of Marketing, Copenhagen Business School, Frederiksberg, Denmark; Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Münster, M.B., Department of Marketing, Copenhagen Business School, Frederiksberg, Denmark; Haug, A., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Purpose: Retail design concepts are complex designs meeting functional and aesthetic demands from various constraint generators. However, the literature on this topic is sparse and offers only little support for store designers to deal with such challenges. To address this issue, the purpose of this paper is to identify the most important constraint generators, investigating the types of constraints they generate, and providing guidelines for how to deal with constraint elicitation. Design/methodology/approach: The three contributions mentioned above are developed through discussions of the literature and eight case studies of fashion store design projects. Findings: The paper shows that the influence of the constraint generators decreases during the design process except for supplier-generated constraints, which increase in the final stages of the design process. The paper argues that constraints should be elicited close to their occurrence, and that doing so requires a solid understanding of relevant constraint generators. Research limitations/implications: The paper provides a structured basis for further research and identifies areas warranting further study. Although, the paper’s focus is on fashion store design, the findings may, to some degree, be applicable to other types of store design projects. Practical implications: The understandings provided by this paper may help designers to deal proactively with constraints, reducing the use of resources to alter design proposals. Originality/value: The paper: defines the most important constraint generators from the perspective of retail store designers, clarifies the types of constraints they generate, and provides guidelines for how to deal with constraint elicitation. © 2017, © Emerald Publishing Limited.","Constraint generators; Design constraints; Design management; Fashion store; Retail design; Store design",,Article,"Final","",Scopus,2-s2.0-85010664423
"Hedman J., Tan F.B., Holst J., Kjeldsen M.","24483649400;56962786200;57188823062;57188804390;","Taxonomy of payments: a repertory grid analysis",2017,"International Journal of Bank Marketing","35","1",,"75","96",,10,"10.1108/IJBM-12-2015-0187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009772897&doi=10.1108%2fIJBM-12-2015-0187&partnerID=40&md5=ac378c298f569a13b420ab71795617c8","Department of IT Management, Copenhagen Business School, Frederiksberg, Denmark; Auckland University of Technology, Auckland, New Zealand; IT University of Copenhagen, Copenhagen, Denmark","Hedman, J., Department of IT Management, Copenhagen Business School, Frederiksberg, Denmark; Tan, F.B., Auckland University of Technology, Auckland, New Zealand; Holst, J., IT University of Copenhagen, Copenhagen, Denmark; Kjeldsen, M., IT University of Copenhagen, Copenhagen, Denmark","Purpose: Recent innovations in payment instruments have fundamentally changed the ways we pay. These innovations, such as mobile/SMS payments and online banking, contain features that are likely to influence how people choose to pay. The purpose of this paper is to understand the factors that impact payers’ choice of payment instruments. Design/methodology/approach: Through in-depth interviews using the repertory grid technique, the authors explored 15 payers’ perceptions of six payment instruments, including coins, banknotes, debit cards, credit cards, mobile payments, and online banking. The approach draws heavily on organizational systematics to better understand payers’ choice of payment instruments. Findings: A four-category taxonomy of payments was developed. The authors refer to the taxonomy as the 4Ps: the purchase, the payer, the payment instrument, and the physical technology. The taxonomy comprises 16 payment characteristics consisting 76 payment features that influence payers’ instrument choice. One characteristic not known in prior research was identified – that is, “cancellation” – a characteristic more frequently associated with digital payment instruments than with cash or checks. Research limitations/implications: The findings suggest that payers view payment instruments in a much broader sense, including context, control, or cultural beliefs. Consequently, the authors suggest that researchers try to understand the essence of an innovation before assuming any economic rationalism in human or organizational behavior. The authors also urge researchers to understand the underlying meaning behind constructs of interest; as this study has shown that concepts like context and convenience have many different interpretations. Practical implications: According to McKinsey (2014) there are over 12,000 startups in the payment arena. For them, the taxonomy can function as a template for the design of payment instruments, as well as understanding the various factors that influence payer choice of payment instruments. Originality/value: The main contribution of this paper is the 4Ps taxonomy of payments. The taxonomy builds on and extends the work by Hirschman (1982). Since this work, and despite recent trends in payments, there has not been a comprehensive investigation that takes into account more recent innovations in payment instruments. © 2017, © Emerald Publishing Limited.","Payment instruments; Repertory grid; Taxonomy of payments",,Article,"Final","",Scopus,2-s2.0-85009772897
"Madsen V.T.","57191500291;","The challenges of introducing internal social media – the coordinators’ roles and perceptions",2017,"Journal of Communication Management","21","1",,"2","16",,16,"10.1108/JCOM-04-2016-0027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009488914&doi=10.1108%2fJCOM-04-2016-0027&partnerID=40&md5=e958f7088c30002bcf5ce74e7cfaa3f5","Department of Business Communication, Aarhus University, Aarhus, Denmark","Madsen, V.T., Department of Business Communication, Aarhus University, Aarhus, Denmark","Purpose: The purpose of this paper is to explore the challenges associated with introducing internal social media (ISM) into organizations in order to help them reap the benefits of coworker communication on ISM. Design/methodology/approach: The paper is based on an exploratory study in ten organizations. The data were collected in semi-structured interviews with ISM coordinators in Spring 2014. Findings: According to the ISM coordinators, four challenges were associated with introducing ISM: coworkers could perceive communication on ISM as not work related; coworkers might not understand the informal nature of communication on ISM, and self-censorship might stop them communicating on ISM; ISM was not considered a “natural” part of the daily routines in the organizations; and top managers mainly supported ISM in words, not in action. Research limitations/implications: The study is based on the perceptions of ISM coordinators. Further research is called for to explore both coworker perceptions and actual communication on ISM. Practical implications: Practitioners introducing ISM should be aware of these four challenges, and should help coworkers to make sense of communication on ISM as work-related communication among coworkers. ISM coordinators’ perceptions of their own role in relation to coworker communication on ISM make a difference. Originality/value: The study provides insights into the key challenges associated with introducing ISM, as well as the role of ISM coordinators as community facilitators and sense-givers. © 2017, © Emerald Publishing Limited.","Coworker; Internal communication; Internal social media; Organizational communication",,Article,"Final","",Scopus,2-s2.0-85009488914
"Grimpe C.","22734300000;","Innovation as a phenomenon and the quest for cool",2017,"Industry and Innovation","24","1",,"1","7",,1,"10.1080/13662716.2016.1256761","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009487438&doi=10.1080%2f13662716.2016.1256761&partnerID=40&md5=ee15dd92cbefa6ac1de5905c3d25bc05","Department of Innovation and Organizational Economics, Copenhagen Business School, Frederiksberg, Denmark","Grimpe, C., Department of Innovation and Organizational Economics, Copenhagen Business School, Frederiksberg, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85009487438
"Schaper S., Nielsen C., Roslender R.","6603965482;13005497400;6603377492;","Moving from irrelevant intellectual capital (IC) reporting to value-relevant IC disclosures: Key learning points from the Danish experience",2017,"Journal of Intellectual Capital","18","1",,"81","101",,32,"10.1108/JIC-07-2016-0071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009231284&doi=10.1108%2fJIC-07-2016-0071&partnerID=40&md5=e2ed1e6057f66d0ff661ac80c3db7a8c","Aarhus School of Business and Social Sciences, Department of Business Development and Technology, Aarhus University, Denmark; Department of Business Studies, University of Aalborg, Aalborg, Denmark; Hogskolen i Hedmark, Hedmark, Norway; University of Dundee, Dundee, United Kingdom; University of Aalborg, Aalborg, Denmark","Schaper, S., Aarhus School of Business and Social Sciences, Department of Business Development and Technology, Aarhus University, Denmark; Nielsen, C., Department of Business Studies, University of Aalborg, Aalborg, Denmark, Hogskolen i Hedmark, Hedmark, Norway; Roslender, R., University of Dundee, Dundee, United Kingdom, University of Aalborg, Aalborg, Denmark","Purpose: Informed by the findings of a follow-up research study of companies originally involved in the Danish Guideline Project (DGP) for intellectual capital statements (ICS), the purpose of this paper is to provide valuable insights for a potential shift from intellectual capital (IC) reporting, largely informed by an accounting perspective, towards IC-related disclosures. Design/methodology/approach: The paper draws on data obtained from 21 semi-structured interviews with respondents in 16 companies. The respondents were contacted following a genealogical exercise carried out on the 102 companies involved in the DGP between 1999 and 2003. Findings: The interviews suggested a rather critical perspective towards IC reporting using the ICS framework. Despite the attempt of the DGP to establish a reporting standard, a range of experiments resulted in changes to the framework’s original structure. Overall, a trend towards more integrated forms of reporting was discernible, in some part being motivated by the need to reduce the levels of reporting overload. Examples of integration designed to legitimise IC or corporate social responsibility reports, involving issuing them in tandem with a recognised reporting vehicle such as the annual report, were also encountered. Research limitations/implications: The implications of this study are that timely, value-relevant IC disclosures and compliant reporting, primarily for accountability purposes, have the potential to coexist. In addition to the usual limitations of a semi-structured interview research design, respondents’ difficulties in clearly recalling events during the project after some 10-12 years is a further potential limitation. Additionally, the use of internet-based communication channels for disclosure purposes was in its infancy at the time of the DGP. Originality/value: The paper provides important insights into the mechanisms of IC disclosure and IC reporting as seen from a practitioner perspective. Implications relevant to the continued development of integrated reporting are also identified. © 2017, © Emerald Publishing Limited.","Disclosure; Disclosure channels; Integrated reporting; Intellectual capital; Regulation; Reporting",,Article,"Final","",Scopus,2-s2.0-85009231284
"Beyes T., De Cock C.","16244316800;8254525100;","Adorno’s grey, Taussig’s blue: Colour, organization and critical affect",2017,"Organization","24","1",,"59","78",,17,"10.1177/1350508416668189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009216469&doi=10.1177%2f1350508416668189&partnerID=40&md5=6a8e131c0b8f2722125947d7c90e7a36","Copenhagen Business School, Denmark; Leuphana University Lüneburg, Germany; University of Essex, United Kingdom","Beyes, T., Copenhagen Business School, Denmark, Leuphana University Lüneburg, Germany; De Cock, C., University of Essex, United Kingdom","In this article, we seek to open up the study of affect and organization to colour. Often simply taken for granted in organizational life and usually neglected in organizational thought, colour is an affective force by default. Deploying and interweaving the languages of affect theory, critical theory and organization studies, we discuss colour as a primary phenomenon for the study of ‘critical affect’. We then trace colour’s affect in conditioning the unfolding of organization in two particular ‘colour/spaces’ – Adorno’s grey and Taussig’s blue of our title – and discuss both its ambiguity and critical potential. Finally, we ponder what colour might do to the style of an organizational scholarship attuned to affect, where sentences blur with things and forces more than they seek to represent them. © 2016, © The Author(s) 2016.","Aesthetics; affect; chromatics; colour; critique; organization",,Article,"Final","",Scopus,2-s2.0-85009216469
"Maier C.D., Andersen M.A.","26540033100;35076969600;","Strategic internal communication of corporate heritage identity in a hypermodal context",2017,"Corporate Communications","22","1",,"36","59",,5,"10.1108/CCIJ-09-2015-0059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009210621&doi=10.1108%2fCCIJ-09-2015-0059&partnerID=40&md5=78bb208b05a3969d681ff1e18088d675","Department of Business Communication, Aarhus University, Aarhus, Denmark","Maier, C.D., Department of Business Communication, Aarhus University, Aarhus, Denmark; Andersen, M.A., Department of Business Communication, Aarhus University, Aarhus, Denmark","Purpose: The purpose of this paper is to explore how corporate heritage identity (CHI) implementation strategies are communicated by Grundfos, a 70-year-old global company from Denmark, in their internal history references. Design/methodology/approach: Drawing on an interdisciplinary methodological framework related to heritage identity communication, hypertextuality, and multi-modality, it proposes a multi-leveled analysis model through which communicative strategies are explored at the level of four semiotic modes (written text, speech, still image, and moving image) and at the level of their hypermodal interplay. Findings: This exploratory case study explains how CHI implementation strategies are communicated in accordance with the potential and constraints of semiotic modes and hyperlinking affordances. The analytical work suggests that the management employs complex CHI implementation strategies in order to strengthen organizational identity and to influence employees’ identification with the company across past, present, and future. Research limitations/implications: By examining the semiotic modes’ interconnectivity and functional differentiation in a hypermodal context, this paper expands existing research by extending the multi-modal focus to a hypertextual one. Originality/value: By exploring CHI implementation strategies from a hypermodal perspective and by providing a replicable model of hypermodal analysis, this paper fills a gap in the research of heritage identity research. Furthermore, it can also be of value to practitioners who intend to design company webpages that strategically communicate heritage identity implementation strategies in order to engage the employees in the company’s heritage. © 2017, © Emerald Publishing Limited.","Heritage; History; Hypertextuality; Identity; Internal communications; Multi-modality",,Article,"Final","",Scopus,2-s2.0-85009210621
"Nielsen C., Lund M., Thomsen P.","13005497400;56067434100;57191248235;","Killing the balanced scorecard to improve internal disclosure",2017,"Journal of Intellectual Capital","18","1",,"45","62",,23,"10.1108/JIC-02-2016-0027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009168857&doi=10.1108%2fJIC-02-2016-0027&partnerID=40&md5=04bde693a4ca1ab92769139e11aa1dde","Department of Business Studies, University of Aalborg, Aalborg, Denmark; Hogskolen i Hedmark, Hedmark, Norway; Department of Business and Management, University of Aalborg, Aalborg, Denmark","Nielsen, C., Department of Business Studies, University of Aalborg, Aalborg, Denmark, Hogskolen i Hedmark, Hedmark, Norway; Lund, M., Department of Business and Management, University of Aalborg, Aalborg, Denmark; Thomsen, P., Department of Business and Management, University of Aalborg, Aalborg, Denmark","Purpose: Two drawbacks to current management information practices are identified. First, the level of abstraction from which internal management disclosures are constructed using current frameworks is too generic; and second, the current process of identifying relevant management disclosures is outdated. The purpose of this paper is, therefore, to discuss whether contemporary conceptions of value creation from the field of business models can improve the currently applied frameworks used for generating internal management disclosures on intellectual capital. Hence, this paper offers a timely critique of the balanced scorecard, and other performance measurement concepts developed over the last 25 years. Design/methodology/approach: The paper reviews contemporary literature on the balanced scorecard, and related concepts, for generating internal management disclosures relating to intellectual capital. Furthermore, the problems that balanced scorecard type frameworks have as vehicles for constructing relevant internal management disclosures are explored. Findings: This essay argues that internal management disclosures need more precise underpinnings of value creation than offered by current frameworks. An empirically validated structure that establishes alignment between value creation and internal management disclosures, through the mechanism of business model configurations, is applied to overcome the two identified drawbacks of current practices. Research limitations/implications: This is a conceptual/normative offering. Practical implications: Following the critique, this essay prompts a new way forward for identifying internal management disclosures and performance measures, their validation, and subsequent benchmarking by expanding upon the concept of business model configurations. This concept offers a value driver platform with related clusters of KPIs connected to each of the 71 identified business model configurations as a starting point for management’s identification of relevant KPIs, and their analysis, benchmarking, and application for performance management. Originality/value: The arguments offered in this essay illustrate how it is possible to enhance the relevance of internal management disclosures by challenging and changing the normative level of abstraction applied. © 2017, © Emerald Publishing Limited.","Balanced scorecard; Business models; Disclosure; Levels of abstraction; Performance measurement; Representation",,Article,"Final","",Scopus,2-s2.0-85009168857
"Rosenbaum G.O.","57192926236;","Female entrepreneurial networks and foreign market entry",2017,"Journal of Small Business and Enterprise Development","24","1",,"119","135",,20,"10.1108/JSBED-07-2016-0113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009168660&doi=10.1108%2fJSBED-07-2016-0113&partnerID=40&md5=800438942b4d8cf31079022d860aced7","Marketing and Management Department, University of Southern Denmark, Odense, Denmark","Rosenbaum, G.O., Marketing and Management Department, University of Southern Denmark, Odense, Denmark","Purpose: The purpose of this paper is to explore the role of networks in the 116 foreign market entries (FMEs) of women-owned small businesses. Design/methodology/approach: A multiple case study based on semi-structured interviews with eight female entrepreneurs in the Danish fashion design industry. Findings: The results show that contrary to the traditional emphasis placed on the role of networks in the internationalization literature, the focal female entrepreneurs only spartanly used networks to expand into new foreign markets. Indeed, networks were used in only 24 of the 116 FMEs. The respondents largely attributed this reluctance to use networks to work-life balance issues and misgivings about knowledge misappropriation. In contrast, the focal entrepreneurs strongly attested to the decisive role played by information and communication technology (ICT) in allowing firms to enter foreign markets without incurring the costs of network membership or compromising their work-life balance. Research limitations/implications: The present study’s findings suggest that ICT has a much stronger role in the FME of firms than previously envisioned. Practical implications: The study’s findings also have important implications for policymakers and practitioners charged with promoting the international growth of female entrepreneurial ventures. Originality/value: This study is the first of its kind to explore the way in which female entrepreneurs enter new foreign markets. © 2017, © Emerald Publishing Limited.","Fashion design; Female entrepreneurs; Foreign market entry; ICT; Networks",,Article,"Final","",Scopus,2-s2.0-85009168660
"Nielsen C., Roslender R., Schaper S.","13005497400;6603377492;6603965482;","Explaining the demise of the intellectual capital statement in Denmark",2017,"Accounting, Auditing and Accountability Journal","30","1",,"38","64",,23,"10.1108/AAAJ-04-2014-1671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009165108&doi=10.1108%2fAAAJ-04-2014-1671&partnerID=40&md5=8e48815aae2c396415a0a4ecd83aaff4","University of Aalborg, Department of Business Studies, Aalborg, Denmark; Høgskolen i Innlandet, Norway; University of Dundee, Dundee, United Kingdom; University of Aalborg, Aalborg, Denmark; Aarhus University, Aarhus School of Business and Social Sciences, Department of Business Development and Technology, Aarhus, Denmark","Nielsen, C., University of Aalborg, Department of Business Studies, Aalborg, Denmark, Høgskolen i Innlandet, Norway; Roslender, R., University of Dundee, Dundee, United Kingdom, University of Aalborg, Aalborg, Denmark; Schaper, S., Aarhus University, Aarhus School of Business and Social Sciences, Department of Business Development and Technology, Aarhus, Denmark","Purpose: The purpose of this paper is to provide an overview of the Danish Guideline Project (DGP) and its subsequent fate within participating companies since its conclusion in late 2002. Particular focus is placed on the traction that the intellectual capital statement (ICS) approach to reporting, as the principal outcome of the project, was able to acquire in practice. Design/methodology/approach: Following the reconstruction of the original sample of 102 companies that originally participated in the project, a survey using semi-structured interviews was pursued among 64 individuals who were identified as having some involvement with the guideline project and/or producing ICSs in these companies. In addition to the interviews, a range of secondary information has been used to supplement the primary data and research protocol. Findings: The project was found to have enjoyed only modest success and thereby failed to achieve any substantial traction among the participating companies and related public stakeholders. On balance, however, respondents believed that the exercise had been a positive experience, with benefits for the internal management of the companies, as well as for human capital (employees). The obstacles that radical initiatives such as the ICS continue to face should not be underestimated. Research limitations/implications: A single study of a specific initiative necessarily entails many limitations. It is conceivable that the views of some of the participants in the guideline project who are absent from the present sample may provide details of a different experience, although it is unlikely that these would seriously challenge the findings reported here. Originality/value: This study is the first to explore the fate of the critically acclaimed ICS approach among companies participating in the DGP. © 2017, © Emerald Publishing Limited.","Danish Guideline Project; Financial reporting; Intellectual capital statements; Legitimacy theory; Management fashion; Stakeholder theory",,Article,"Final","",Scopus,2-s2.0-85009165108
"Flyverbom M., Madsen A.K., Rasche A.","11238918900;55229502000;23010174100;","Big data as governmentality in international development: Digital traces, algorithms, and altered visibilities",2017,"Information Society","33","1",,"35","42",,16,"10.1080/01972243.2016.1248611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008967529&doi=10.1080%2f01972243.2016.1248611&partnerID=40&md5=64192660633cd168970d55d62c38e5ed","Department of Intercultural Communication and Management, Copenhagen Business School, Frederiksberg, Denmark; Department of Education, Learning and Philosophy, Aalborg University, Copenhagen, Denmark","Flyverbom, M., Department of Intercultural Communication and Management, Copenhagen Business School, Frederiksberg, Denmark; Madsen, A.K., Department of Education, Learning and Philosophy, Aalborg University, Copenhagen, Denmark; Rasche, A., Department of Intercultural Communication and Management, Copenhagen Business School, Frederiksberg, Denmark","Statistics have long shaped the field of visibility for the governance of development projects. The introduction of big data has altered the field of visibility. Employing Dean's “analytics of government” framework, we analyze two cases—malaria tracking in Kenya and monitoring of food prices in Indonesia. Our analysis shows that big data introduces a bias toward particular types of visualizations. What problems are being made visible through big data depends to some degree on how the underlying data is visualized and who is captured in the visualizations. It is also influenced by technical factors such as distance between mobile phone towers and the truth claims that gain legitimacy. © 2017, Published with license by Taylor & Francis.","algorithms; Big data; governmentality; international development; knowledge production",,Article,"Final","",Scopus,2-s2.0-85008967529
"Hansen A.V.","57192903797;","What stories unfold: empirically grasping value co-creation",2017,"European Business Review","29","1",,"2","14",,11,"10.1108/EBR-08-2015-0080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008950097&doi=10.1108%2fEBR-08-2015-0080&partnerID=40&md5=df853c740657db45ed2465b51f653e0a","Department of Social Sciences and Business, Roskilde University, Roskilde, Denmark","Hansen, A.V., Department of Social Sciences and Business, Roskilde University, Roskilde, Denmark","Purpose: The aim of this paper is to give an empirical illustration of value co-creation and to argue for narrative methodology as a fruitful analytical strategy when exploring the processes of value co-creation. Design/methodology/approach: Through an in-depth case study in the non-profit housing sector in Denmark, the research explored how residents perceive and co-create value in a long-term service relationship. The point of departure is an understanding of value co-creation as a phenomenological construct determined by the beneficiary, and the research is based primarily on the perspectives of service-dominant logic and customer-dominant logic. Findings: The research elucidated how value is both socially created and deconstructed through stories. Moreover, narrative analysis revealed how residents’ perceptions of services are deeply embedded in context and time. In this way, the study highlighted that the co-creation of value is inherently social and temporal. Practical implications: Understanding how value is perceived and negotiated by customers might assist practitioners to refine their understanding of value co-creation and lead them to address customers in more nuanced ways. Originality/value: Prevailing streams in service research on value co-creation argue for more studies and empirically grounded examples of value co-creation processes, especially those based in the customer sphere. This paper contributes to such an enhanced understanding of the process of value co-creation and gives the outline of a new methodology for studies in this specific area of service research. © 2017, © Emerald Publishing Limited.","Customer sphere; Customer-dominant logic; Narrative methodology; Service-dominant logic; Value co-creation",,Article,"Final","",Scopus,2-s2.0-85008950097
