Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Poulsen R.T., Sornn-Friese H.","57200441308;56135144800;","Achieving energy efficient ship operations under third party management: How do ship management models influence energy efficiency?",2015,"Research in Transportation Business and Management","17",,,"41","52",,25,"10.1016/j.rtbm.2015.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959874930&doi=10.1016%2fj.rtbm.2015.10.001&partnerID=40&md5=3a1ca0f6703eac2aace23b629a65e57b","Copenhagen Business School, Department of Innovation and Organizational Economics, Kilevej 14a, Frederiksberg, DK-2000, Denmark","Poulsen, R.T., Copenhagen Business School, Department of Innovation and Organizational Economics, Kilevej 14a, Frederiksberg, DK-2000, Denmark; Sornn-Friese, H., Copenhagen Business School, Department of Innovation and Organizational Economics, Kilevej 14a, Frederiksberg, DK-2000, Denmark","Profitable energy saving measures are often not fully implemented in shipping, causing energy efficiency gaps. The paper identifies energy efficiency gaps in ship operations, and explores their causes. Lack of information on energy efficiency, lack of energy training at sea and onshore and lack of time to produce and provide reliable energy efficiency information cause energy efficiency gaps. The paper brings together the energy efficiency and ship management literatures, demonstrating how ship management models influence energy efficiency in ship operations. Achieving energy efficiency in ship operations is particularly challenging under third party ship management. Finally, the paper discusses management implications for shipping companies, which outsource ship management to third parties. © 2015 Elsevier Ltd.","Crewing; Energy efficiency barriers; Energy efficiency gaps; Imperfect information; Outsourcing; Ship management",,Article,"Final","",Scopus,2-s2.0-84959874930
"Daultani Y., Chaudhuri A., Kumar S.","56677743400;7202928867;57786092700;","A Decade of Lean in Healthcare: Current State and Future Directions",2015,"Global Business Review","16","6",,"1082","1099",,42,"10.1177/0972150915604520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958243878&doi=10.1177%2f0972150915604520&partnerID=40&md5=a3c4a5ddc0fd810c6b83b15d659132f4","Operations Management, International Management Institute, Kolkata, India; Center for Industrial Production, Aalborg University, Denmark; Operations Management Area, Indian Institute of Management, Uttar Pradesh, India","Daultani, Y., Operations Management, International Management Institute, Kolkata, India; Chaudhuri, A., Center for Industrial Production, Aalborg University, Denmark; Kumar, S., Operations Management Area, Indian Institute of Management, Uttar Pradesh, India","Over the last decade, many healthcare organizations have adopted lean thinking to reduce wastages and to improve flow efficiency in the patient flow processes. But there is limited research done on understanding the sequence to be followed by healthcare organizations to implement lean in their different departments, and on the applicability of various lean tools in different healthcare settings. This article aims to bridge this gap, map the current state of lean in healthcare and identify future research directions. Key concepts of lean thinking are introduced, and the current body of knowledge between 2002 and 2014 is explored to answer key research questions on the application of lean in different healthcare settings. Further, this article is one of the first attempts to classify healthcare services according to the service process matrix. Results show that different healthcare services pose unique challenges to lean implementation due to their inherent characteristics of service delivery. Research opportunities exist to determine the appropriate path which a hospital should follow while implementing lean, to identify the most appropriate set of lean tools and for empirically validating the benefits of lean. © 2015, © 2015 IMI.","future research agenda; healthcare; healthcare service classification; Lean operations",,Article,"Final","",Scopus,2-s2.0-84958243878
"Caliendo M., Clement M., Shehu E.","12808517500;8730377800;23010711600;","The effect of individual professional critics on books’ sales: capturing selection biases from observable and unobservable factors",2015,"Marketing Letters","26","4",,"423","436",,5,"10.1007/s11002-015-9391-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956880685&doi=10.1007%2fs11002-015-9391-9&partnerID=40&md5=813351b09c5622d5f7547e0fd136aa05","Chair of Empirical Economics, University of Potsdam and Institute for the Study of Labor (IZA), August-Bebel-Str. 89, Potsdam, 14482, Germany; Institute for Marketing and Research Center for Media & Communication, University of Hamburg, Welckerstr. 8, Hamburg, 20146, Germany; Department for Marketing and Management, University of Southern Denmark, Campusvej 55, Odense, DK-5230, Denmark","Caliendo, M., Chair of Empirical Economics, University of Potsdam and Institute for the Study of Labor (IZA), August-Bebel-Str. 89, Potsdam, 14482, Germany; Clement, M., Institute for Marketing and Research Center for Media & Communication, University of Hamburg, Welckerstr. 8, Hamburg, 20146, Germany; Shehu, E., Department for Marketing and Management, University of Southern Denmark, Campusvej 55, Odense, DK-5230, Denmark","We propose a combined approach of propensity score matching with difference-in-differences methods for reducing selection biases of products being reviewed by critics. Critics’ decision to review products may be driven by observable (e.g., star power) and unobservable (e.g., critics’ individual preferences) factors, raising the question of reverse causality and selection biases. Our proposed approach enables to rigorously control for selection biases by observable and unobservable characteristics. We apply our methodological framework on data from the German book market and estimate the sales effect of a well-known TV critic. We identify substantial selection effects of individual critics, which result in serious underestimation of the short-term effect (up to 29 %) and the long-term effect (up to 37 %). The results emphasize the relevance of the proposed methodological framework by demonstrating that observable and unobservable factors drive selection effects. © 2015, Springer Science+Business Media New York.","Critics; Difference-in-difference; Propensity score matching; Reviewer; Selection effects",,Article,"Final","",Scopus,2-s2.0-84956880685
"Lindholst A.C., Caspersen O.H., Konijnendijk Van Den Bosch C.C.","23995282300;7801577397;6602533129;","Methods for mapping recreational and social values in urban green spaces in the nordic countries and their comparative merits for urban planning",2015,"Journal of Outdoor Recreation and Tourism","12",,,"71","81",,20,"10.1016/j.jort.2015.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955236956&doi=10.1016%2fj.jort.2015.11.007&partnerID=40&md5=970286900a14dfeb041d4fb5cb333e55","Aalborg University, Institute for Political Science, Centre for Organization, Management and Administration, Fibigerstræde 1, Aalborg East, DK-9220, Denmark; University of Copenhagen, Institute of Geosciences and Natural Resource Management, Research Group on Socio-environmental Studies, Rolighedsvej 23, Frederiksberg C, DK-1958, Denmark","Lindholst, A.C., Aalborg University, Institute for Political Science, Centre for Organization, Management and Administration, Fibigerstræde 1, Aalborg East, DK-9220, Denmark; Caspersen, O.H., University of Copenhagen, Institute of Geosciences and Natural Resource Management, Research Group on Socio-environmental Studies, Rolighedsvej 23, Frederiksberg C, DK-1958, Denmark; Konijnendijk Van Den Bosch, C.C., University of Copenhagen, Institute of Geosciences and Natural Resource Management, Research Group on Socio-environmental Studies, Rolighedsvej 23, Frederiksberg C, DK-1958, Denmark","One of the challenges faced by urban planning is to identify and evaluate recreational and social values of urban and peri-urban green spaces. Over the past 30 years a number of methods for mapping recreational and social values have been developed and implemented in the Nordic countries, in dialogue between research and urban planning practice. This paper provides a framework for assessment of planning methods and an analysis of the comparative merits of seven Nordic mapping methods and how they address the challenges of identification and evaluation of recreational and social values. The assessment shows that challenges are addressed in complementary ways and are tailored to different planning purposes. There is also scope for further improvements of the link between research and planning. This paper provides a framework to compare and evaluate different tools for outdoor recreation planning in urban environments. Planners and managers may use this comparison to select a suitable approach for defining and mapping recreational and social values of urban and peri-urban green spaces. The paper distinguishes between three main methodological approaches: methods based on concepts rooted in perception of design, methods based on mapping experiences and methods focussing on social values. © 2015 Elsevier Ltd. All rights reserved.","Mapping methods; Recreational planning; Urban green space; Urban planning",,Article,"Final","",Scopus,2-s2.0-84955236956
"Choquette E., Meinen P.","57063466500;56282153500;","Export Spillovers: Opening the Black Box",2015,"World Economy","38","12",,"1912","1946",,22,"10.1111/twec.12225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954500167&doi=10.1111%2ftwec.12225&partnerID=40&md5=a1b89563d1c54d6859bcf670648adcba","Department of Economics and Business, Aarhus University, Denmark; Deutsche Bundesbank, Frankfurt, Germany","Choquette, E., Department of Economics and Business, Aarhus University, Denmark; Meinen, P., Department of Economics and Business, Aarhus University, Denmark, Deutsche Bundesbank, Frankfurt, Germany","This paper studies the importance of export spillovers in a firm's decision to enter specific export markets and extends the current state of the literature by assessing different mechanisms through which they may occur, namely (i) labour movement, (ii) intra-industry spillovers and (iii) inter-industry linkages. We do so by exploiting a unique data set covering the universe of manufacturing firms in Denmark for the period 1995-2006 which combines transaction-level export data, firm accounting data, employer-employee linked data and information from yearly input-output tables. We corroborate the literature on export spillovers by presenting robust evidence of destination-specific export spillovers. The results suggest that labour mobility as well as intra- and inter-industry linkages (backward linkages) are important channels for export spillovers, while presenting heterogeneous effects across firms of different size and export markets. © 2015 John Wiley & Sons Ltd.",,"export; international trade; manufacturing; spillover effect; Denmark",Article,"Final","",Scopus,2-s2.0-84954500167
"Eftekhari N., Bogers M.","55582766400;36117631500;","Open for Entrepreneurship: How Open Innovation Can Foster New Venture Creation",2015,"Creativity and Innovation Management","24","4",,"574","584",,64,"10.1111/caim.12136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954373509&doi=10.1111%2fcaim.12136&partnerID=40&md5=3f10282f89ff6b2fd2fda235132f30d7","Department of Business and Management, Aalborg University, Denmark; University of Copenhagen, Denmark","Eftekhari, N., Department of Business and Management, Aalborg University, Denmark; Bogers, M., University of Copenhagen, Denmark","This paper explores how an open approach to new venture creation - purposefully managing knowledge flows across the venture's organizational boundary - can be beneficial for start-up entrepreneurs. Our inductive case study, of both failure and success, identifies the key attributes of this open approach and how they affect start-ups' short-term survival. We find that ecosystem collaboration, user involvement and an open environment directly influence new venture survival, and that their effects were moderated by the entrepreneurs' open mindset. These findings carry a number of implications for entrepreneurship and innovation research and practice, providing some attention points for researchers, entrepreneurs, investors and policy makers interested in developing successful new ventures. © 2015 John Wiley & Sons Ltd.",,,Article,"Final","",Scopus,2-s2.0-84954373509
"Khan M.S., Breitenecker R.J., Gustafsson V., Schwarz E.J.","55290930900;29367567800;36339694400;7202729158;","Innovative Entrepreneurial Teams: The Give and Take of Trust and Conflict",2015,"Creativity and Innovation Management","24","4",,"558","573",,29,"10.1111/caim.12152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954318783&doi=10.1111%2fcaim.12152&partnerID=40&md5=ad2844e794b134313c213358ad3c0ffd","University of Klagenfurt, Austria; Strategic Organization Design Unit, University of Southern Denmark, Denmark; Alpen-Adria Universität Klagenfurt, Austria; School of Business of Enterprise, University of theWest of Scotland (UWS), United Kingdom","Khan, M.S., University of Klagenfurt, Austria, Strategic Organization Design Unit, University of Southern Denmark, Denmark; Breitenecker, R.J., Alpen-Adria Universität Klagenfurt, Austria; Gustafsson, V., School of Business of Enterprise, University of theWest of Scotland (UWS), United Kingdom; Schwarz, E.J., Alpen-Adria Universität Klagenfurt, Austria","Entrepreneurship research lacks empirical evidence about interactions between entrepreneurial team members. This paper examines the role of trust (cognitive and affective) and conflict (task and relationship) on team performance (effectiveness and efficiency) of innovative entrepreneurial teams. Data originated from 88 incubator-based entrepreneurial teams in Austria. Results indicate that cognitive trust is the cornerstone of innovative entrepreneurial team performance. To maximize efficiency, such teams would rely on high cognitive trust and low task conflict. Nonetheless, the guidelines for being effective centre around high cognitive trust coupled with low task and relationship conflict. © 2015 John Wiley & Sons Ltd.",,,Article,"Final","",Scopus,2-s2.0-84954318783
"Kraus S., Richter C., Papagiannidis S., Durst S.","57207720523;57204839280;8848778400;24733917600;","Innovating and Exploiting Entrepreneurial Opportunities in Smart Cities: Evidence from Germany",2015,"Creativity and Innovation Management","24","4",,"601","616",,44,"10.1111/caim.12154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954315048&doi=10.1111%2fcaim.12154&partnerID=40&md5=1e223db312d42b4d4bbf4c2dde82a434","University of Liechtenstein, Lappeenranta University, Finland; Copenhagen Business School, Denmark; Lake Erie CollegeOH, United States; Leicester University, United Kingdom; Newcastle University Business School, United Kingdom; University of Skövde, Sweden","Kraus, S., University of Liechtenstein, Lappeenranta University, Finland, Copenhagen Business School, Denmark; Richter, C., Copenhagen Business School, Denmark, Lake Erie CollegeOH, United States, Leicester University, United Kingdom; Papagiannidis, S., Newcastle University Business School, United Kingdom; Durst, S., University of Skövde, Sweden","Smart City initiatives are considered a vehicle for achieving sustainable development of urban growth. This paper explores the conditions and factors that affect innovation in Smart Cities from an entrepreneurial vantage point. Data was obtained through a series of interviews with German entrepreneurs active in Smart Cities. Beyond examining the importance of a set of factors that originate from the extant literature, our findings suggest that entrepreneurs believe that Smart City initiatives need a clear vision to drive their development and growth and that government has a key role to play in bringing the necessary resources and stakeholders together. © 2015 John Wiley & Sons Ltd.",,,Article,"Final","",Scopus,2-s2.0-84954315048
"Vallgårda A., Winther M., Mørch N., Vizer E.E.","34875772900;57035133500;57035306900;57035367000;","Temporal form in interaction design",2015,"International Journal of Design","9","3",,"1","15",,51,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952889927&partnerID=40&md5=2e75c8c1f9b27cdf4fdce4d0fc510002","IxD Lab, IT University of Copenhagen, Denmark","Vallgårda, A., IxD Lab, IT University of Copenhagen, Denmark; Winther, M., IxD Lab, IT University of Copenhagen, Denmark; Mørch, N., IxD Lab, IT University of Copenhagen, Denmark; Vizer, E.E., IxD Lab, IT University of Copenhagen, Denmark","Interaction design is distinguished from most other design disciplines through its temporal form. Temporal form is the computational structure that enables and demands a temporal expression in the resulting design. Temporal form is what enables poetry. In music, temporal form is the composition of tones, pauses, and timbre arranged into harmonies and rhythms. In interaction design it is, for instance, the behaviors of pixels on a screen or the movements in shape-changing interfaces. In this paper we show the power of working explicitly with temporal form in designing computational things. We give a nuanced account of what temporal form is in interaction design, and we look at related work synthesizing what we already know of the temporal concerns in interaction design and HCI. In the second part we present a design experiment through which we explore the experiential qualities of a set of 11 simple temporal forms by letting a series of expert designers reflect upon them. We borrow a framework from Boorstin’s film theory in which he distinguishes between the voyeuristic, the vicarious, and the visceral experience. We show how to use rhythms, complexity, gentle or forceful behavior, etc., to create experiences of “being alive,” being entertained, or being something that we empathize with. We end the paper by arguing how the temporal form in computational things enables richer experiences than static objects do. © 2015 Vallgårda, Winther, Mørch, & Vizer.","Computational Things; Design Research; Form-giving; Shape-change; Temporal Form",,Article,"Final","",Scopus,2-s2.0-84952889927
"Meglio O., King D.R., Risberg A.","26434360300;36707756500;24773739500;","Improving Acquisition Outcomes with Contextual Ambidexterity",2015,"Human Resource Management","54",,,"s29","s43",,57,"10.1002/hrm.21721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952720219&doi=10.1002%2fhrm.21721&partnerID=40&md5=e757e746ec94346b708b0db17abc3607","University of Sannio, Italy; College of Business, Iowa State University, United States; Copenhagen Business School, Denmark","Meglio, O., University of Sannio, Italy; King, D.R., College of Business, Iowa State University, United States; Risberg, A., Copenhagen Business School, Denmark","The results of research on mergers and acquisitions often point to a need to improve acquisition outcomes and lessen the organizational turmoil that can often follow integration efforts. We assert that viewing acquisition integration through the lens of contextual ambidexterity may improve acquisition outcomes in two ways: by providing an integrated solution to the economic and social tensions in acquisitions, and by enabling managers to effectively confront the competing needs of task and human integration. We also posit that by building on contextual ambidexterity, we can extend the possibilities for both research and practice regarding task and human integration in acquisitions. We also emphasize the role of an integration manager and integration mechanisms in enabling contextual ambidexterity for successful acquisition integration. Finally, we identify implications for research and practice. © 2015 Wiley Periodicals, Inc.","Acquisition integration; Acquisitions; Contextual ambidexterity; Integration manager; Integration mechanisms; Task and human integration",,Article,"Final","",Scopus,2-s2.0-84952720219
"Kristiansen J.N., Gertsen F.","57016381000;6602425297;","Is radical innovation management misunderstood? problematising the radical innovation discipline",2015,"International Journal of Innovation Management","19","6","1540010","","",,2,"10.1142/S1363919615400101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952716893&doi=10.1142%2fS1363919615400101&partnerID=40&md5=95f1b6508bbdce9435649590817a7101","Aalborg University, Department of Business and Management, International Business Centre, Fibigerstraede 4, Aalborg Oest, 9220, Denmark; Aalborg University, Department of Business and Management, Center for Industrial Production, Fibigerstraede 10, Aalborg Oest, 9220, Denmark","Kristiansen, J.N., Aalborg University, Department of Business and Management, International Business Centre, Fibigerstraede 4, Aalborg Oest, 9220, Denmark; Gertsen, F., Aalborg University, Department of Business and Management, Center for Industrial Production, Fibigerstraede 10, Aalborg Oest, 9220, Denmark","This paper poses a critical view on radical innovation (RI) management research and practice. The study investigates how expected RI performance influences firms' understanding of their RI capability. RI performance is often based on output measures such as market shares or fiscal return. On the contrary, RI capability building advocates for exploration, learning, and accepting uncertainty. Hence, RI capability building often focuses on the processes of the firms, and not the outcome. Thus, it is argued that the RI capability-building and RI performance expectations are based on different managerial orientations. Coupling a discussion of the literature with case findings from four large international firms, this paper identifies a discrepancy between RI capability-building and RI performance within literature and practice. This is regarded to be a major contributing factor to RI program failure. This study presents three misunderstandings related to RI research and practice and discusses implications of these findings. © 2015 Imperial College Press.","breakthrough innovation; capability building; discontinuous innovation; Innovation management; performance output; radical innovation",,Conference Paper,"Final","",Scopus,2-s2.0-84952716893
"Andkjær S., Arvidsen J.","55226010300;57008227200;","Places for active outdoor recreation - A scoping review",2015,"Journal of Outdoor Recreation and Tourism","12",,,"25","46",,35,"10.1016/j.jort.2015.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950247562&doi=10.1016%2fj.jort.2015.10.001&partnerID=40&md5=931327ecd5a2ce3a45db694aeaa39a81","Active Living Research Unit, Institute of Sports Science and Clinical Biomechanics, Faculty of Health Sciences, University of Southern Denmar, Denmark","Andkjær, S., Active Living Research Unit, Institute of Sports Science and Clinical Biomechanics, Faculty of Health Sciences, University of Southern Denmar, Denmark; Arvidsen, J., Active Living Research Unit, Institute of Sports Science and Clinical Biomechanics, Faculty of Health Sciences, University of Southern Denmar, Denmark","The paper reports on a scoping literature review aiming to provide an overview of existing research on the significance of natural environments to active outdoor recreation. The study brings together research from two research areas, and the perspective is both of conceptual and summative character. The paper presents key research contributions that illuminate research, and provides an overview of research traditions in the field. A total of 51 studies are included in the literature study, and are organised by setting: 1) natural settings (forests), 2) semi-natural settings (parks) and 3) infrastructure related settings (trails and paths). Most of the studies have a quantitative design. Almost all studies are cross-sectional studies, and present snapshots of the significance of natural environments to active outdoor recreation. The majority of the studies have a health perspective with measures of physical activity in general. Conclusions are that some knowledge exits on the impact and significance of natural environments and places to people's active outdoor recreation, which can be useful to managers and administrators of natural environments as well as to the health sector. Natural environments generally seem to have great impact on people's physical activity. People seek and get various experiences from being active in natural environments and have rather different preferences to the natural settings. This may lead to the conclusion that it is relevant to apply an activity- and context-specific perspective at interventions in natural environments. Limitations of the study and future research is discussed. © 2015 Elsevier Ltd. All rights reserved.","Environment; Facilities; Forests; Health; Literature review; Outdoor recreation; Parks; Setting; Trails",,Article,"Final","",Scopus,2-s2.0-84950247562
